users listening on port 3002
users request | id=a4756529-66f4-4ced-bb33-915a7916a024 | GET /users/1 | status=200 | durationMs=0
users request | id=4dee890d-6245-4ea6-be8e-01945413ae7e | GET /users/1 | status=200 | durationMs=0
users request | id=424e0ad3-2e39-49b0-a208-b043a56e066d | GET /users/1 | status=200 | durationMs=1
users request | id=c45bbe53-d584-4091-b21c-8a72ef592096 | GET /users/1 | status=200 | durationMs=0
users request | id=c2f2180b-d2f2-4f1c-922d-a32fd858330e | GET /users/1 | status=200 | durationMs=0
users request | id=26993c51-2844-4aad-b4d9-a6bbe08a2805 | GET /users/1 | status=200 | durationMs=1
users request | id=e2e72160-1fe8-418c-8367-579889393e49 | GET /users/1 | status=200 | durationMs=0
users request | id=dbd5ab53-a9cc-4ebf-930e-6b97a1dc6dfe | GET /users/1 | status=200 | durationMs=1
users request | id=402eefde-202f-4a63-b8ce-a0ac9dd04321 | GET /users/1 | status=200 | durationMs=0
users request | id=243e0d38-8344-41f6-b1a4-d7d12cb5ba5f | GET /users/1 | status=200 | durationMs=1
users request | id=c07f05ae-da19-4fd0-aaf5-de61d6692b77 | GET /users/1 | status=200 | durationMs=0
users request | id=3cad6bee-e47b-4c22-b967-7ad3333f6281 | GET /users/1 | status=200 | durationMs=1
users request | id=7a072da6-4fa6-4f7c-abc4-528330d69396 | GET /users/1 | status=200 | durationMs=0
users request | id=c58ab198-bf60-4dad-a654-404179e797c6 | GET /users/1 | status=200 | durationMs=1
users request | id=774dd8c3-df29-439a-b8bd-5ad1c4430f48 | GET /users/1 | status=200 | durationMs=0
users request | id=59816442-1e5b-4668-b815-551dccb9eadc | GET /users/1 | status=200 | durationMs=0
users request | id=aec8632c-f22a-46ef-ac39-54934f1628f7 | GET /users/1 | status=200 | durationMs=0
users request | id=178bf61f-ef98-465f-8862-5ce76f1a9d9d | GET /users/1 | status=200 | durationMs=0
users request | id=6d656588-25a5-4c26-b110-08eccf68adb3 | GET /users/1 | status=200 | durationMs=0
users request | id=bb02400c-da10-4e64-8dd2-dd77224d96fe | GET /users/1 | status=200 | durationMs=0
users request | id=dbeee423-2035-410c-9cfc-8d565150cc8d | GET /users/1 | status=200 | durationMs=0
users request | id=beb42ac2-9cc4-4dc9-8e09-de326f9b740d | GET /users/1 | status=200 | durationMs=0
users request | id=453778fc-4f33-48f2-9fd9-ad351835167e | GET /users/1 | status=200 | durationMs=0
users request | id=1ef5e32a-d55e-4470-9258-99f635a5dd8c | GET /users/1 | status=200 | durationMs=0
users request | id=477567e3-4fcf-4a98-8939-ef79760653bc | GET /users/1 | status=200 | durationMs=1
users request | id=d08c3a13-1f8f-4246-b611-b1b1520c275f | GET /users/1 | status=200 | durationMs=0
users request | id=01ab91c7-768f-47a2-8e52-b8bf85062ce9 | GET /users/1 | status=200 | durationMs=0
users request | id=eaf65f7c-80f0-4564-b91b-3de2b4b8a5a3 | GET /users/1 | status=200 | durationMs=1
users request | id=3166b8e9-df5e-410a-baf8-66fd82f65b8d | GET /users/1 | status=200 | durationMs=0
users request | id=c254d5ed-fc51-48d3-973e-956825715e46 | GET /users/1 | status=200 | durationMs=1
users request | id=bd158ac9-bbe8-4e0e-97c9-803f8ebba1c0 | GET /users/1 | status=200 | durationMs=1
users request | id=912880c0-6134-475a-919d-fbcd8534a4ae | GET /users/1 | status=200 | durationMs=1
users request | id=c9133ffc-e420-4fcc-982b-1636d6319613 | GET /users/1 | status=200 | durationMs=0
users request | id=c79e3635-5955-404f-abf9-8ae7af63cc7b | GET /users/1 | status=200 | durationMs=0
users request | id=1c04e7de-4091-4c24-a890-0c61d9d96d64 | GET /users/1 | status=200 | durationMs=0
users request | id=02b1d7c6-79a9-4c7c-b4f2-0bb59a43345b | GET /users/1 | status=200 | durationMs=0
users request | id=3c917e0b-e34b-4b66-a2c4-75aad8a9ed27 | GET /users/1 | status=200 | durationMs=1
users request | id=fa1bf5e0-58e6-4e54-a7e7-78330618c775 | GET /users/1 | status=200 | durationMs=0
users request | id=78ac2439-20bf-4381-99db-4d254080ccbb | GET /users/1 | status=200 | durationMs=0
users request | id=a68cf1df-fbfa-4137-a37b-5b3ee59c1c04 | GET /users/1 | status=200 | durationMs=0
users request | id=c4716a61-0275-4aa6-890f-63fa11a379df | GET /users/1 | status=200 | durationMs=0
users request | id=15c699ae-c776-4b91-9fe2-f22f7a6259ff | GET /users/1 | status=200 | durationMs=1
users request | id=b1e5b1ef-dcd4-4cda-91cb-d59b667a59e6 | GET /users/1 | status=200 | durationMs=0
users request | id=5ff25b8c-1cb1-4d70-9d55-04c5d932c715 | GET /users/1 | status=200 | durationMs=0
users request | id=7aba9096-00ae-4fb6-8470-f6cd38be743c | GET /users/1 | status=200 | durationMs=0
users request | id=79170ea4-fafa-4a76-b38c-f8a624ce594c | GET /users/1 | status=200 | durationMs=1
users request | id=327a938d-e4fb-47f5-94d2-a8f63dd89777 | GET /users/1 | status=200 | durationMs=1
users request | id=500505d9-8d97-4d2c-9a82-4f4549db2d3c | GET /users/1 | status=200 | durationMs=0
users request | id=55aa14ad-381a-46ae-bf26-c5e1a2c9af8f | GET /users/1 | status=200 | durationMs=0
users request | id=e1075a8d-b1bd-4d92-ba11-390c22334f10 | GET /users/1 | status=200 | durationMs=1
users request | id=cb1256f7-e478-4b04-8d21-4a1e3b73e6c5 | GET /users/1 | status=200 | durationMs=0
users request | id=4c1d8847-9df3-4961-ab8a-f00686cbd5ae | GET /users/1 | status=200 | durationMs=0
users request | id=41db8478-f84a-45af-b30b-2eed7896381d | GET /users/1 | status=200 | durationMs=0
users request | id=5630a395-ff82-4b71-8bbc-bfa7f1775ad4 | GET /users/1 | status=200 | durationMs=0
users request | id=0ddcff98-d355-48f0-ad2b-a8c74a4e1b2a | GET /users/1 | status=200 | durationMs=0
users request | id=5d4a57b6-414c-48b7-9057-b333ee358f45 | GET /users/1 | status=200 | durationMs=0
users request | id=388fe6ad-cc00-48df-9d2a-290c3f2db23f | GET /users/1 | status=200 | durationMs=0
users request | id=4ecb569d-ce28-4caa-be83-a0f0f74681f8 | GET /users/1 | status=200 | durationMs=1
users request | id=62f04023-e844-4718-a8c0-0c60323475c2 | GET /users/1 | status=200 | durationMs=0
users request | id=a9687487-ce56-473e-9642-b74fe615cb80 | GET /users/1 | status=200 | durationMs=0
users request | id=644a0c69-5333-4f6a-b0f2-ea4b07d3c930 | GET /users/1 | status=200 | durationMs=0
users request | id=8e2240b8-99a8-4ec5-bdc2-9329ee2b83f2 | GET /users/1 | status=200 | durationMs=1
users request | id=b5eee244-5ebd-4bde-a576-82fc10758201 | GET /users/1 | status=200 | durationMs=0
users request | id=da4a4c3d-156b-4e80-9917-9e55ce490079 | GET /users/1 | status=200 | durationMs=0
users request | id=13a40b9b-5e18-4c66-adad-050a211c6421 | GET /users/1 | status=200 | durationMs=0
users request | id=645399c7-4218-4d60-bf64-83d999f6a037 | GET /users/1 | status=200 | durationMs=1
users request | id=de3f6e42-b420-4abd-9044-7a501e92abba | GET /users/1 | status=200 | durationMs=0
users request | id=18302b0e-8e4d-4fdf-b676-0920aecd5237 | GET /users/1 | status=200 | durationMs=0
users request | id=3cf157e2-24fd-4e23-9596-bf3d36575d5d | GET /users/1 | status=200 | durationMs=0
users request | id=6cf5e754-a922-4bf8-8fce-52f37dd73ed0 | GET /users/1 | status=200 | durationMs=1
users request | id=255738b3-7472-410b-81b8-424e3a3c52ef | GET /users/1 | status=200 | durationMs=1
users request | id=d9e0c46e-851d-41ea-b052-ed39b7dbc1a0 | GET /users/1 | status=200 | durationMs=0
users request | id=7c05df7f-a228-4fac-a2b2-26e2d36c7e4f | GET /users/1 | status=200 | durationMs=1
users request | id=8352798e-207b-4393-8d76-68732c0c08b0 | GET /users/1 | status=200 | durationMs=1
users request | id=b9a7e9c4-1001-4a8b-ae98-e901685fb12e | GET /users/1 | status=200 | durationMs=1
users request | id=08dc4a6e-7f75-41a0-a1fe-b9eca61a0786 | GET /users/1 | status=200 | durationMs=0
users request | id=2087add7-e447-4755-b8af-094a568a605d | GET /users/1 | status=200 | durationMs=0
users request | id=6c8ecc05-ffa6-41b6-a940-34025cf1618d | GET /users/1 | status=200 | durationMs=0
users request | id=3e363765-b755-4ba0-8c18-dd6f873f4aa4 | GET /users/1 | status=200 | durationMs=0
users request | id=c9a36c6a-6e91-4a75-9f7f-f80d8673ff21 | GET /users/1 | status=200 | durationMs=0
users request | id=8a549f97-8e40-4967-9ef7-567efc4efb79 | GET /users/1 | status=200 | durationMs=1
users request | id=cc50edc9-f03d-4100-8e3c-43841fc6c42d | GET /users/1 | status=200 | durationMs=1
users request | id=91aa39f5-c916-4cd7-8321-6875809eefd5 | GET /users/1 | status=200 | durationMs=0
users request | id=dfe7a7d6-5964-49e2-9d27-7db0720ade44 | GET /users/1 | status=200 | durationMs=0
users request | id=efeab3e7-e4f0-4196-9f1e-ca203140104a | GET /users/1 | status=200 | durationMs=0
users request | id=efd4adbf-4ab3-400d-83bc-bcdaf8c3013c | GET /users/1 | status=200 | durationMs=0
users request | id=d56709d5-b38c-4556-a8cd-7cc405a81d83 | GET /users/1 | status=200 | durationMs=1
users request | id=7c4d87d5-0798-47c7-96b6-d06824ea947a | GET /users/1 | status=200 | durationMs=0
users request | id=9f05c9f7-baf9-41de-85c4-8c8f1919c012 | GET /users/1 | status=200 | durationMs=0
users request | id=97962e7f-44f9-4109-b181-6f9c5b545cc7 | GET /users/1 | status=200 | durationMs=1
users request | id=3b0c3dd4-a8cb-4803-a615-ecb8c2411a33 | GET /users/1 | status=200 | durationMs=0
users request | id=daa4b2ed-6342-496a-9366-e4526f8533fa | GET /users/1 | status=200 | durationMs=1
users request | id=b83ad758-ae2d-4d6e-8ad4-d384c61819ee | GET /users/1 | status=200 | durationMs=0
users request | id=84802403-fc41-45f6-9c54-8d5d3c3fbbd2 | GET /users/1 | status=200 | durationMs=1
users request | id=59d15ada-05aa-4587-b08a-0f4bc7fd5cce | GET /users/1 | status=200 | durationMs=1
users request | id=32a0659e-c417-401c-a68c-76a6beb6efd1 | GET /users/1 | status=200 | durationMs=0
users request | id=4b97c179-054f-430a-b4e4-3e5ec20ce6bf | GET /users/1 | status=200 | durationMs=0
users request | id=ff033b1a-227e-4a42-923c-a2d871968fcf | GET /users/1 | status=200 | durationMs=0
users request | id=9558effe-ff37-4c15-808e-476aae31e24a | GET /users/1 | status=200 | durationMs=0
users request | id=f1f7b0ae-71cd-42cc-af1a-26af607c77cd | GET /users/1 | status=200 | durationMs=0
users request | id=3b2186c9-9778-4f94-b073-52955add7fa0 | GET /users/1 | status=200 | durationMs=0
users request | id=ee8b500c-6325-4e81-944f-ce8f9c09b7dc | GET /users/1 | status=200 | durationMs=1
users request | id=7a64c183-3d32-4621-b681-4cb03e4df6df | GET /users/1 | status=200 | durationMs=0
users request | id=cc5b4d03-c651-4f67-8768-82464155a80d | GET /users/1 | status=200 | durationMs=1
users request | id=3a5be292-9506-4386-8403-9425e6a3a4b1 | GET /users/1 | status=200 | durationMs=0
users request | id=00f756eb-8224-46c1-b1ba-31d63549639a | GET /users/1 | status=200 | durationMs=1
users request | id=f91fe728-0119-4f15-a0bb-2e99fd5a5de2 | GET /users/1 | status=200 | durationMs=1
users request | id=2a3be198-bfb0-4c7d-b4bd-65e589117d1b | GET /users/1 | status=200 | durationMs=0
users request | id=21cd9a8d-8bca-49f2-a364-cc7014ff4e53 | GET /users/1 | status=200 | durationMs=0
users request | id=17be47bb-1584-478b-992a-8612ed04a3b5 | GET /users/1 | status=200 | durationMs=0
users request | id=1ba605e1-e0b4-4237-bafe-c7128fdf2e63 | GET /users/1 | status=200 | durationMs=0
users request | id=21604210-4a3f-4d4e-b52d-ca835453ab43 | GET /users/1 | status=200 | durationMs=1
users request | id=d4a53b95-7d0f-4852-bbb5-0037f052d4be | GET /users/1 | status=200 | durationMs=0
users request | id=cc1cd387-23a7-4ea0-a12f-22eb523f1dbb | GET /users/1 | status=200 | durationMs=0
users request | id=780d7c69-84d9-4510-9818-0533bbfff9d7 | GET /users/1 | status=200 | durationMs=0
users request | id=7bc525ed-358c-40e5-b81f-826ca6856865 | GET /users/1 | status=200 | durationMs=1
users request | id=cc70a3e7-c7a4-41f0-b70a-05021bfeda1c | GET /users/1 | status=200 | durationMs=0
users request | id=6217cfdb-ec82-4b10-8650-05d21a484870 | GET /users/1 | status=200 | durationMs=0
users request | id=827b3383-fe0a-45fb-b2e3-ad4e235857d3 | GET /users/1 | status=200 | durationMs=0
users request | id=de04049b-7ee7-4d75-86ec-bdbfd1b5ef87 | GET /users/1 | status=200 | durationMs=1
users request | id=2a0555d4-ee51-42ee-aedf-1448101b71ed | GET /users/1 | status=200 | durationMs=0
users request | id=faad2b67-dbb2-40cb-b7b0-34165d573d4e | GET /users/1 | status=200 | durationMs=1
users request | id=67db37a4-1b8d-4ef0-938a-73744fde8b17 | GET /users/1 | status=200 | durationMs=0
users request | id=b2ad16fe-f943-49d6-a554-04116d34957b | GET /users/1 | status=200 | durationMs=0
users request | id=6ceaa893-0155-4fe7-a17f-b6e9a9c6d985 | GET /users/1 | status=200 | durationMs=1
users request | id=e79fb31e-b0aa-4b6f-b7a7-5a20dc6594b4 | GET /users/1 | status=200 | durationMs=1
users request | id=df280cc9-58ff-4dec-9a69-5a59dd0ed427 | GET /users/1 | status=200 | durationMs=1
users request | id=e16f3f73-f637-46c3-b1f5-e4edc15212ff | GET /users/1 | status=200 | durationMs=0
users request | id=ac50581c-aee3-4669-979f-ad5ebe005ed1 | GET /users/1 | status=200 | durationMs=1
users request | id=8007809a-a7ab-4004-aa70-a789554ca3aa | GET /users/1 | status=200 | durationMs=0
users request | id=4bec0f3f-8d38-4450-aafd-152b4d514de8 | GET /users/1 | status=200 | durationMs=1
users request | id=f4d62046-eef3-4fc5-91e0-cb3fe9feed94 | GET /users/1 | status=200 | durationMs=0
users request | id=199fe8a4-d246-46e2-9eda-d1e0396aa9d0 | GET /users/1 | status=200 | durationMs=0
users request | id=ad6a4e04-c068-4602-ae25-c8b09aef901d | GET /users/1 | status=200 | durationMs=1
users request | id=840faf3f-e141-4c2c-942f-6390fe1e2f38 | GET /users/1 | status=200 | durationMs=1
users request | id=0f9c0d61-cd0c-4ed2-a90a-52e95daa5fa2 | GET /users/1 | status=200 | durationMs=0
users request | id=60f0f076-7446-4be1-84f2-b8dc7ad5141a | GET /users/1 | status=200 | durationMs=0
users request | id=54d9d51a-fd14-48fe-9150-a0ecd239d44f | GET /users/1 | status=200 | durationMs=1
users request | id=7609ae8a-3d95-4e4d-b96c-77397fbd464a | GET /users/1 | status=200 | durationMs=0
users request | id=e7f4e96e-b954-4e60-8994-2e22b413bd78 | GET /users/1 | status=200 | durationMs=1
users request | id=e99f1cc2-1014-4da3-8a0c-cacc2aff8de3 | GET /users/1 | status=200 | durationMs=0
users request | id=1129def6-5938-4ced-88e6-61b719869c3e | GET /users/1 | status=200 | durationMs=0
users request | id=8187d1b3-bd96-49a9-9081-e1411dfad7c5 | GET /users/1 | status=200 | durationMs=1
users request | id=18a5b11a-ebf7-4aa5-9931-7cc15746ce97 | GET /users/1 | status=200 | durationMs=1
users request | id=930bbdfa-401c-4378-a1c3-0cabfe35e01e | GET /users/1 | status=200 | durationMs=1
users request | id=960369c0-757e-4652-b62c-2fb11e6ace8f | GET /users/1 | status=200 | durationMs=0
users request | id=517e4dfc-5c73-428c-bc35-b8769a3a1707 | GET /users/1 | status=200 | durationMs=1
users request | id=64f2c968-4183-4a8a-8b43-c1e39f8ee46b | GET /users/1 | status=200 | durationMs=0
users request | id=8fe1d7ee-df0d-45c6-aed8-00bbf5bc53e1 | GET /users/1 | status=200 | durationMs=0
users request | id=85a08edb-7224-45b2-a1b7-292424914c21 | GET /users/1 | status=200 | durationMs=0
users request | id=115b8e50-0528-472e-adda-6a2ae918ecbf | GET /users/1 | status=200 | durationMs=1
users request | id=8cc99dec-9a87-4d6c-adc2-46f9fdd05b8d | GET /users/1 | status=200 | durationMs=0
users request | id=84e5ed91-9b51-4b7b-a413-40a3f86da770 | GET /users/1 | status=200 | durationMs=0
users request | id=7ee60cd3-06cd-4889-920e-133aaacf60de | GET /users/1 | status=200 | durationMs=0
users request | id=a10efbb8-8f37-4ffd-81f0-3f3993fa6a83 | GET /users/1 | status=200 | durationMs=0
users request | id=9b31be16-fde0-4b00-a021-a14bf33cfbe6 | GET /users/1 | status=200 | durationMs=0
users request | id=4a40f265-498e-4b7c-913d-24167f2f15e0 | GET /users/1 | status=200 | durationMs=0
users request | id=886658aa-f3b4-4811-b7f3-2b7c047242ac | GET /users/1 | status=200 | durationMs=0
users request | id=e11e649a-618f-4a05-9839-59221c649182 | GET /users/1 | status=200 | durationMs=0
users request | id=9070dab1-e916-4fdd-842e-6722ffa0783b | GET /users/1 | status=200 | durationMs=1
users request | id=82f56e56-cf40-483b-93ad-8f27f2762307 | GET /users/1 | status=200 | durationMs=0
users request | id=24e6225c-6f15-4cfb-98eb-9395c8e17529 | GET /users/1 | status=200 | durationMs=1
users request | id=ce63b888-46a9-480f-a364-9abe61546979 | GET /users/1 | status=200 | durationMs=0
users request | id=90bab9e0-254f-47fd-9b3f-eb0cee1c1ca1 | GET /users/1 | status=200 | durationMs=0
users request | id=78f0740f-2280-4c41-a9dd-a9082da38405 | GET /users/1 | status=200 | durationMs=0
users request | id=b88c9903-f145-449b-b08a-636c83b21b87 | GET /users/1 | status=200 | durationMs=0
users request | id=076a6f1b-25db-4721-8cb6-0ada22f51eb2 | GET /users/1 | status=200 | durationMs=0
users request | id=a0096286-dd9f-4e27-9326-9a04df4f9531 | GET /users/1 | status=200 | durationMs=0
users request | id=0aa4c0c9-f9c9-40a9-bd17-6600a8f39e1d | GET /users/1 | status=200 | durationMs=0
users request | id=64eb471b-409d-4d98-923a-fd8b583bff9d | GET /users/1 | status=200 | durationMs=0
users request | id=b77e071a-7b1a-47e9-b516-dc0de9dd3231 | GET /users/1 | status=200 | durationMs=0
users request | id=a09b4d6b-c66a-48a9-bfba-308eabbd13dd | GET /users/1 | status=200 | durationMs=0
users request | id=86de3426-6733-41f3-90ca-b13832e7837e | GET /users/1 | status=200 | durationMs=0
users request | id=6ad9d14d-e33c-45eb-96f2-fefb51362021 | GET /users/1 | status=200 | durationMs=0
users request | id=bf32434b-d79d-4408-887f-5aa45053f31a | GET /users/1 | status=200 | durationMs=1
users request | id=c4863102-beac-4853-910b-b00fb01dee48 | GET /users/1 | status=200 | durationMs=0
users request | id=ae05a0ca-1b2e-4220-ada6-7117f691a6ea | GET /users/1 | status=200 | durationMs=0
users request | id=fee733f7-12a9-40c9-9328-5f79b59d9e6f | GET /users/1 | status=200 | durationMs=1
users request | id=1985cce5-d6b4-4728-bc99-d0b5f6fe98f7 | GET /users/1 | status=200 | durationMs=1
users request | id=db9e38d4-d656-4f64-bf0e-4ad3b8708b8d | GET /users/1 | status=200 | durationMs=1
users request | id=d42ce65e-8fa1-495e-98de-32669d631ad2 | GET /users/1 | status=200 | durationMs=1
users request | id=4a5993b0-fae0-478a-aac5-437079ef3613 | GET /users/1 | status=200 | durationMs=0
users request | id=e8c49dcb-d920-4fba-8d1f-b7361bb5fd37 | GET /users/1 | status=200 | durationMs=0
users request | id=9d67d641-8c07-4df0-a192-754260094201 | GET /users/1 | status=200 | durationMs=0
users request | id=468ec81a-6d97-42ae-9831-680bc7704af6 | GET /users/1 | status=200 | durationMs=0
users request | id=de8e307e-c8c3-4d39-a8ae-9057debaa28c | GET /users/1 | status=200 | durationMs=1
users request | id=337a998a-626d-44de-9681-c7ce9b983bd1 | GET /users/1 | status=200 | durationMs=1
users request | id=2edca902-1cf2-4d4e-be4b-e98597feda3d | GET /users/1 | status=200 | durationMs=0
users request | id=95ef23c9-0744-494d-aa7a-9729c5a4f3d1 | GET /users/1 | status=200 | durationMs=0
users request | id=a9f1eba3-a6d2-4fc3-a546-ab6b657887a5 | GET /users/1 | status=200 | durationMs=1
users request | id=317aa11b-e122-4bf6-8864-c7f4a29a9ce9 | GET /users/1 | status=200 | durationMs=1
users request | id=9cda8bec-6f5a-4adb-a876-cb4a63ab8235 | GET /users/1 | status=200 | durationMs=0
users request | id=bb53f86a-fb30-4f0d-acba-05e2289008e4 | GET /users/1 | status=200 | durationMs=1
users request | id=3820fea2-db0e-45df-a9de-c1b8eb0c915c | GET /users/1 | status=200 | durationMs=1
users request | id=06e4f967-769d-4355-8605-2355f803ca54 | GET /users/1 | status=200 | durationMs=0
users request | id=1424e981-e2c1-46bc-bd99-58f285c38759 | GET /users/1 | status=200 | durationMs=0
users request | id=696989fa-477a-48de-ad79-5d6d259bc8cd | GET /users/1 | status=200 | durationMs=0
users request | id=7883a3bb-a259-4a49-ba8e-2da229acf18f | GET /users/1 | status=200 | durationMs=0
users request | id=51c3f605-4b6c-43b8-9f53-7eac1a26f16d | GET /users/1 | status=200 | durationMs=0
users request | id=f697d4bb-f91e-42b1-9153-48716aa0dfb0 | GET /users/1 | status=200 | durationMs=0
users request | id=9496edcd-bd5b-47e7-b5a5-cba44a062c48 | GET /users/1 | status=200 | durationMs=1
users request | id=bf353ed2-6c28-4ee6-a18b-b1e62a792029 | GET /users/1 | status=200 | durationMs=0
users request | id=50816a6d-a030-4c81-b958-044efe501447 | GET /users/1 | status=200 | durationMs=0
users request | id=0fdac55b-a0ea-4c4a-9b87-3cc9336d9f26 | GET /users/1 | status=200 | durationMs=0
users request | id=4fbdd66d-4f54-456c-ad2a-3b1a162a00d2 | GET /users/1 | status=200 | durationMs=0
users request | id=de20a98f-ab22-457a-96ea-c27b1625a6c9 | GET /users/1 | status=200 | durationMs=1
users request | id=dbd9b3c4-bad3-4cfa-92b4-fd3d6c2e8a08 | GET /users/1 | status=200 | durationMs=0
users request | id=c2db73d3-9748-48af-951b-412f89355e2d | GET /users/1 | status=200 | durationMs=0
users request | id=b743d5c3-50a7-46aa-b464-13aac257815e | GET /users/1 | status=200 | durationMs=0
users request | id=d8b117d5-5394-4373-b7f0-24f30b542246 | GET /users/1 | status=200 | durationMs=0
users request | id=7a72a80a-3032-461b-9f80-72ab988e73fe | GET /users/1 | status=200 | durationMs=0
users request | id=7dd12252-7f5d-4daf-a092-623e295a61ca | GET /users/1 | status=200 | durationMs=1
users request | id=0dc3012c-dc7d-47f5-8215-8f95f92fd7de | GET /users/1 | status=200 | durationMs=0
users request | id=76e9c620-7b23-4c3d-be21-bdcfd57e52c1 | GET /users/1 | status=200 | durationMs=0
users request | id=58ea9328-2e99-4cb5-b53b-699f509f70c0 | GET /users/1 | status=200 | durationMs=0
users request | id=8aab8988-6b41-49d5-939b-adc25284492e | GET /users/1 | status=200 | durationMs=0
users request | id=b3f82d7b-e5a5-4e36-b23e-98305cd9098f | GET /users/1 | status=200 | durationMs=0
users request | id=9e65f278-2c26-400e-9e50-6fb9f16da583 | GET /users/1 | status=200 | durationMs=0
users request | id=7655ad07-3e0e-478f-8d23-0507e8ded26d | GET /users/1 | status=200 | durationMs=1
users request | id=d23fa162-6eca-475d-b79e-a1d0b28d2cb7 | GET /users/1 | status=200 | durationMs=0
users request | id=02481ed0-ce7c-4a6a-aa85-149634f51516 | GET /users/1 | status=200 | durationMs=0
users request | id=10d46b25-08c3-46d1-829c-834d825b8d0d | GET /users/1 | status=200 | durationMs=0
users request | id=dd958e8a-bd6b-4fc0-9896-38a4844e0302 | GET /users/1 | status=200 | durationMs=0
users request | id=2c1d3a67-9971-4306-8c17-256ab84e1af6 | GET /users/1 | status=200 | durationMs=0
users request | id=29fbe327-95d4-4edf-ad72-791c3f212772 | GET /users/1 | status=200 | durationMs=1
users request | id=bcee669f-27ee-4476-84aa-876f86a54e51 | GET /users/1 | status=200 | durationMs=0
users request | id=769049ae-9f4b-4ea5-8cfd-5905d8a6ee2d | GET /users/1 | status=200 | durationMs=0
users request | id=9954edf6-c9fb-4e6f-9205-dfd5f95b6cd2 | GET /users/1 | status=200 | durationMs=0
users request | id=1391b304-6d99-41c7-a69e-372da0422665 | GET /users/1 | status=200 | durationMs=0
users request | id=3de4c9dc-ff55-4465-ac60-aa5af3cf95bb | GET /users/1 | status=200 | durationMs=0
users request | id=e5e2c2ea-961b-48f0-ab09-1b9779dbd069 | GET /users/1 | status=200 | durationMs=0
users request | id=be7ca622-295e-40eb-b7a0-216db7b37042 | GET /users/1 | status=200 | durationMs=0
users request | id=4607148a-7691-4bb0-9f16-73598f8604e7 | GET /users/1 | status=200 | durationMs=0
users request | id=a594b88c-fa97-4a4c-97ee-8df62c7a8d7d | GET /users/1 | status=200 | durationMs=0
users request | id=6941b320-8593-4abd-a0d8-82d660d4bac0 | GET /users/1 | status=200 | durationMs=1
users request | id=b6b73c93-dda8-4690-bad5-13c97594ffc8 | GET /users/1 | status=200 | durationMs=1
users request | id=0bdb83c9-bd76-48a1-b97c-9bd9b7f60b3f | GET /users/1 | status=200 | durationMs=0
users request | id=0f12ec95-1d8b-494e-8598-6cc3fec23620 | GET /users/1 | status=200 | durationMs=0
users request | id=8497f624-5264-4947-ab57-0de8e068b9c8 | GET /users/1 | status=200 | durationMs=0
users request | id=2c7a7e68-d663-4861-89df-243726071997 | GET /users/1 | status=200 | durationMs=0
users request | id=0faec4cb-d69b-48cb-9ec5-90bc3366f747 | GET /users/1 | status=200 | durationMs=0
users request | id=ee7c1e99-e3c5-4b9c-bab2-25e196eb61f6 | GET /users/1 | status=200 | durationMs=0
users request | id=6e903b76-57cd-4ea4-8203-c08ac5577496 | GET /users/1 | status=200 | durationMs=0
users request | id=a06ea514-3471-4761-a89f-a59aab2c512e | GET /users/1 | status=200 | durationMs=0
users request | id=de1e295e-a1ea-43d3-83f6-65e4a5e64203 | GET /users/1 | status=200 | durationMs=0
users request | id=286c3e4d-d294-4e6b-96bd-8cba4ca0831e | GET /users/1 | status=200 | durationMs=0
users request | id=836f8157-f43a-4f4f-b91c-1ce08f2e8392 | GET /users/1 | status=200 | durationMs=1
users request | id=d76cbfee-733a-4389-bee4-816b14e1d234 | GET /users/1 | status=200 | durationMs=1
users request | id=33e532d8-20f5-48ec-8434-3b7680b329cc | GET /users/1 | status=200 | durationMs=0
users request | id=86767eaf-2f20-41a4-9167-f84bf8be96e6 | GET /users/1 | status=200 | durationMs=0
users request | id=c6aa2513-c123-4700-b0d1-c55cb2d2a752 | GET /users/1 | status=200 | durationMs=0
users request | id=d747c863-71ff-48ee-bd38-1620605b81da | GET /users/1 | status=200 | durationMs=1
users request | id=9c53fb30-74ee-451f-bdf9-a28463e4c8dc | GET /users/1 | status=200 | durationMs=0
users request | id=8d7e9287-a3d0-4138-a1aa-6b0b1b1fba48 | GET /users/1 | status=200 | durationMs=0
users request | id=ee9b59bc-819f-45c1-a803-471193f3fbab | GET /users/1 | status=200 | durationMs=0
users request | id=757566f7-2251-473f-a66d-05904f589ef3 | GET /users/1 | status=200 | durationMs=0
users request | id=96f08887-af07-4eef-9c89-63c5dc3a08dc | GET /users/1 | status=200 | durationMs=1
users request | id=4bb5bedd-938f-4f87-8c81-4ccde24e2263 | GET /users/1 | status=200 | durationMs=0
users request | id=11c47834-3dec-4142-84c2-20ae59058bbb | GET /users/1 | status=200 | durationMs=0
users request | id=10b06bca-f46c-4214-9cea-5fca30b134b2 | GET /users/1 | status=200 | durationMs=0
users request | id=98a8a24a-1955-4dcd-a6d9-c1ea899446bf | GET /users/1 | status=200 | durationMs=1
users request | id=1298763d-83b1-49df-bcd0-45c015866619 | GET /users/1 | status=200 | durationMs=0
users request | id=2237942a-22e0-40e3-a220-d25c12f0d4d9 | GET /users/1 | status=200 | durationMs=0
users request | id=458f45d6-d7f4-4e16-a199-93dfba9df9dd | GET /users/1 | status=200 | durationMs=1
